Kepler-817 b,"[['Kepler-791 b', 66.52222319508812], ['Kepler-84 b', 67.77780686853248]]"
Kepler-84 b,"[['Kepler-84 e', 0.0], ['Kepler-84 c', 0.0], ['Kepler-84 d', 0.0], ['Kepler-84 f', 0.0], ['Kepler-703 b', 53.25000431920039], ['Kepler-1057 b', 36.191267787035805]]"
Kepler-678 b,"[['Kepler-233 c', 15.61729020260283]]"
Kepler-233 c,"[['Kepler-233 b', 0.0]]"
Kepler-502 b,"[['Kepler-719 b', 80.37870751321378], ['Kepler-584 b', 64.72853835543361]]"
Kepler-719 b,"[['Kepler-266 b', 20.167616809391085], ['Kepler-1621 b', 50.474590282905], ['Kepler-644 b', 17.06530746988864]]"
Kepler-266 b,"[['Kepler-302 b', 37.062774508766246], ['Kepler-266 c', 0.0]]"
Kepler-302 b,"[['Kepler-302 c', 0.0], ['Kepler-359 b', 59.66279400059149]]"
Kepler-230 b,"[['Kepler-230 c', 0.0], ['Kepler-1673 b', 14.234477770886373]]"
Kepler-23 b,"[['Kepler-23 c', 0.0], ['Kepler-23 d', 0.0]]"
Kepler-229 d,"[['Kepler-229 b', 0.0], ['Kepler-229 c', 0.0]]"
Kepler-808 b,"[['Kepler-231 b', 14.587677818997252]]"
Kepler-227 c,"[['Kepler-227 b', 0.0]]"
Kepler-672 b,"[['Kepler-226 d', 29.337986794231817], ['Kepler-1504 b', 31.46426820038717]]"
Kepler-226 d,"[['Kepler-226 c', 0.0], ['Kepler-226 b', 0.0]]"
Kepler-563 b,"[['Kepler-225 c', 17.418204521387437]]"
Kepler-225 c,"[['Kepler-225 b', 0.0]]"
Kepler-224 e,"[['Kepler-224 d', 0.0], ['Kepler-224 c', 0.0], ['Kepler-224 b', 0.0], ['Kepler-1693 b', 26.399329834273292]]"
HAT-P-30 b,"[['WASP-65 b', 104.26150343853583], ['WASP-180 A b', 51.67577895752727]]"
Kepler-129 b,"[['Kepler-129 c', 0.0], ['Kepler-1541 b', 7.49713359573327]]"
Kepler-221 e,"[['Kepler-221 d', 0.0], ['Kepler-221 c', 0.0], ['Kepler-221 b', 0.0], ['Kepler-1066 b', 14.269111999764553]]"
Kepler-220 e,"[['Kepler-220 d', 0.0], ['Kepler-220 c', 0.0], ['Kepler-220 b', 0.0], ['Kepler-186 f', 17.434479324143833]]"
Kepler-562 b,"[['Kepler-219 d', 22.562053338445914]]"
Kepler-219 d,"[['Kepler-219 c', 0.0], ['Kepler-219 b', 0.0], ['Kepler-1617 b', 11.976689328624504], ['Kepler-148 d', 10.991467671635522]]"
Kepler-654 b,"[['Kepler-218 d', 16.803633192028187], ['Kepler-1681 b', 10.639669066796095]]"
Kepler-218 d,"[['Kepler-218 c', 0.0], ['Kepler-218 b', 0.0]]"
Kepler-41 b,"[['Kepler-217 d', 24.68040518823515], ['Kepler-1497 b', 24.786977350497324], ['Kepler-1111 b', 19.383427064776573], ['Kepler-1306 b', 19.100025865141934]]"
Kepler-217 d,"[['Kepler-217 c', 0.0], ['Kepler-217 b', 0.0]]"
Kepler-216 c,"[['Kepler-216 b', 0.0], ['Kepler-1618 b', 23.65617143459367], ['Kepler-1474 b', 21.780829285616466], ['Kepler-1399 b', 27.35439661356936], ['Kepler-1322 b', 20.853485082398237]]"
Kepler-215 e,"[['Kepler-215 d', 0.0], ['Kepler-215 c', 0.0], ['Kepler-215 b', 0.0], ['Kepler-1537 b', 16.15003472305671], ['Kepler-1450 b', 4.01789036870013]]"
Kepler-214 c,"[['Kepler-214 b', 0.0], ['Kepler-1538 b', 45.30268400958673]]"
Kepler-213 c,"[['Kepler-213 b', 0.0]]"
Kepler-212 c,"[['Kepler-212 b', 0.0]]"
Kepler-421 b,"[['Kepler-211 c', 15.76263479396182]]"
Kepler-211 c,"[['Kepler-211 b', 0.0], ['Kepler-1627 b', 10.346570144608325]]"
Kepler-210 c,"[['Kepler-210 b', 0.0], ['Kepler-1351 b', 8.327572365205334]]"
Kepler-1559 b,"[['Kepler-209 c', 12.195366718999228]]"
Kepler-209 c,"[['Kepler-209 b', 0.0]]"
Kepler-208 e,"[['Kepler-208 d', 0.0], ['Kepler-208 c', 0.0], ['Kepler-208 b', 0.0]]"
Kepler-207 d,"[['Kepler-207 c', 0.0], ['Kepler-207 b', 0.0], ['Kepler-1501 b', 10.597302294902724]]"
Kepler-206 d,"[['Kepler-206 c', 0.0], ['Kepler-206 b', 0.0]]"
Kepler-205 c,"[['Kepler-205 b', 0.0], ['Kepler-1512 b', 11.097251010466511]]"
Kepler-204 c,"[['Kepler-204 b', 0.0]]"
Kepler-203 d,"[['Kepler-203 c', 0.0], ['Kepler-203 b', 0.0]]"
Kepler-202 c,"[['Kepler-202 b', 0.0], ['Kepler-1009 b', 9.305746484560297]]"
Kepler-201 c,"[['Kepler-201 b', 0.0]]"
Kepler-200 c,"[['Kepler-200 b', 0.0], ['Kepler-1242 b', 3.569029665210495]]"
Kepler-475 b,"[['Kepler-20 g', 11.810090265125243]]"
Kepler-20 g,"[['Kepler-20 f', 0.0], ['Kepler-20 e', 0.0], ['Kepler-20 d', 0.0], ['Kepler-20 c', 0.0], ['Kepler-20 b', 0.0], ['Kepler-1027 b', 6.586120495721464]]"
Kepler-199 c,"[['Kepler-199 b', 0.0], ['Kepler-1694 b', 14.709822383837057]]"
Kepler-198 d,"[['Kepler-198 c', 0.0], ['Kepler-198 b', 0.0]]"
Kepler-231 b,"[['Kepler-197 e', 14.965504319723593], ['Kepler-231 c', 0.0]]"
Kepler-197 e,"[['Kepler-197 d', 0.0], ['Kepler-197 c', 0.0], ['Kepler-197 b', 0.0], ['Kepler-1544 b', 18.954857713748893]]"
Kepler-196 c,"[['Kepler-196 b', 0.0], ['Kepler-152 c', 15.299398314375205], ['Kepler-1393 b', 16.53073508161037]]"
Kepler-659 b,"[['Kepler-195 c', 24.480630731185837], ['Kepler-1440 b', 20.765152811856378], ['Kepler-1263 b', 14.755521176773279]]"
Kepler-195 c,"[['Kepler-195 b', 0.0], ['Kepler-1588 b', 6.540185430962658]]"
Kepler-194 d,"[['Kepler-194 c', 0.0], ['Kepler-194 b', 0.0]]"
Kepler-193 c,"[['Kepler-193 b', 0.0], ['Kepler-1674 b', 31.532894345458253], ['Kepler-1176 b', 33.43342965483891]]"
Kepler-192 d,"[['Kepler-192 c', 0.0], ['Kepler-192 b', 0.0]]"
Kepler-934 b,"[['Kepler-191 d', 17.924464001590742], ['Kepler-1010 b', 11.667303551657609]]"
Kepler-191 d,"[['Kepler-191 c', 0.0], ['Kepler-191 b', 0.0]]"
Kepler-190 c,"[['Kepler-190 b', 0.0], ['Kepler-1013 b', 11.001631799455117]]"
Kepler-543 b,"[['Kepler-19 d', 12.931896628456638], ['Kepler-1655 b', 3.269591048648558], ['Kepler-1624 b', 20.63408899350923]]"
Kepler-19 d,"[['Kepler-19 c', 0.0], ['Kepler-19 b', 0.0], ['Kepler-1698 b', 11.075810280379898]]"
Kepler-189 c,"[['Kepler-189 b', 0.0]]"
Kepler-188 c,"[['Kepler-188 b', 0.0]]"
Kepler-187 c,"[['Kepler-187 b', 0.0], ['Kepler-1518 b', 45.37826887944627]]"
Kepler-186 f,"[['Kepler-186 e', 0.0], ['Kepler-186 d', 0.0], ['Kepler-186 c', 0.0], ['Kepler-186 b', 0.0]]"
Kepler-185 c,"[['Kepler-185 b', 0.0]]"
Kepler-184 d,"[['Kepler-184 c', 0.0], ['Kepler-184 b', 0.0]]"
Kepler-183 c,"[['Kepler-183 b', 0.0], ['Kepler-1487 b', 33.707606813475486], ['Kepler-1065 c', 18.03739108445275]]"
Kepler-232 c,"[['Kepler-385 b', 96.07010494293512], ['Kepler-873 b', 11.387722857970997], ['Kepler-232 b', 0.0]]"
Kepler-385 b,"[['Kepler-385 d', 0.0], ['Kepler-850 b', 65.698587688917], ['Kepler-385 c', 0.0]]"
Kepler-181 c,"[['Kepler-181 b', 0.0]]"
Kepler-180 c,"[['Kepler-180 b', 0.0]]"
Kepler-18 d,"[['Kepler-18 c', 0.0], ['Kepler-18 b', 0.0], ['Kepler-1642 c', 12.951850597633138], ['Kepler-1161 b', 12.89873780687297]]"
Kepler-179 c,"[['Kepler-179 b', 0.0], ['Kepler-1219 b', 12.652917878306374]]"
Kepler-178 d,"[['Kepler-178 c', 0.0], ['Kepler-178 b', 0.0], ['Kepler-1598 b', 12.408241001959109]]"
Kepler-812 b,"[['Kepler-741 b', 64.47731693988055], ['Kepler-762 b', 50.495168813999854]]"
Kepler-176 e,"[['Kepler-176 d', 0.0], ['Kepler-176 c', 0.0], ['Kepler-176 b', 0.0]]"
Kepler-175 c,"[['Kepler-175 b', 0.0], ['Kepler-1584 b', 50.98004912887481], ['Kepler-1290 b', 46.50191341488429]]"
Kepler-174 d,"[['Kepler-174 c', 0.0], ['Kepler-174 b', 0.0], ['Kepler-1456 b', 10.349440675363136]]"
Kepler-173 c,"[['Kepler-173 b', 0.0], ['Kepler-1503 b', 17.367660632187963]]"
Kepler-721 b,"[['Kepler-172 e', 40.99885045368934]]"
Kepler-172 e,"[['Kepler-172 d', 0.0], ['Kepler-172 c', 0.0], ['Kepler-172 b', 0.0], ['Kepler-1093 c', 18.788723232361146], ['Kepler-1386 b', 32.00263600131839]]"
Kepler-171 d,"[['Kepler-171 c', 0.0], ['Kepler-171 b', 0.0]]"
Kepler-170 c,"[['Kepler-170 b', 0.0], ['Kepler-1461 b', 24.368895796128903]]"
Kepler-623 b,"[['Kepler-17 b', 17.930082163699623]]"
Kepler-177 b,"[['Kepler-177 c', 0.0], ['Kepler-864 b', 84.90033448996603]]"
Kepler-776 b,"[['Kepler-1690 b', 12.418601458646483]]"
Kepler-169 f,"[['Kepler-169 e', 0.0], ['Kepler-169 d', 0.0], ['Kepler-169 c', 0.0], ['Kepler-169 b', 0.0], ['Kepler-1661 b', 9.742336154360279], ['Kepler-1366 b', 17.64799691902113], ['Kepler-104 d', 13.68778433404251]]"
Kepler-578 b,"[['Kepler-1688 b', 18.21456843470066], ['Kepler-1493 b', 10.82504020576683], ['Kepler-1470 b', 3.3557759315609754], ['Kepler-1139 b', 14.738202707813615]]"
Kepler-634 b,"[['Kepler-1686 b', 21.31735816498304]]"
Kepler-168 c,"[['Kepler-168 b', 0.0], ['Kepler-1589 b', 29.07633794089493], ['Kepler-1592 b', 60.272343483217696]]"
Kepler-268 b,"[['Kepler-1678 b', 10.4475345814091], ['Kepler-268 c', 0.0]]"
Kepler-448 c,"[['Kepler-1672 b', 10.171979018557499], ['KOI-12 b', 0.0]]"
Kepler-850 b,"[['Kepler-810 b', 67.373785299029], ['Kepler-937 c', 74.68458500421976], ['Kepler-372 b', 45.60141329440182]]"
WASP-55 b,"[['WASP-185 b', 55.84066722653335], ['K2-191 b', 28.320096417037387]]"
Kepler-167 b,"[['Kepler-167 c', 0.0], ['Kepler-167 d', 0.0], ['Kepler-167 e', 0.0]]"
Kepler-509 b,"[['Kepler-1663 b', 3.704559930510651]]"
Kepler-166 d,"[['Kepler-166 c', 0.0], ['Kepler-166 b', 0.0], ['Kepler-1117 b', 9.778987567628437], ['Kepler-110 c', 17.955732906958556]]"
WASP-131 b,"[['WASP-15 b', 35.48216797234489]]"
TOI-172 b,"[['WASP-182 b', 91.09987824433084]]"
Kepler-676 b,"[['Kepler-1652 b', 10.488810733143417]]"
HATS-2 b,"[['WASP-162 b', 71.65755312835478]]"
Kepler-1649 c,"[['Kepler-1649 b', 0.0]]"
K2-11 b,"[['WASP-183 b', 34.37531068178274], ['K2-47 b', 21.627310297177786]]"
Kepler-1641 c,"[['Kepler-1641 b', 0.0]]"
Kepler-437 b,"[['Kepler-1643 b', 17.083423552382307], ['Kepler-136 b', 14.575844105611893]]"
Kepler-164 c,"[['Kepler-164 d', 0.0], ['Kepler-1168 b', 6.694665073836324], ['Kepler-164 b', 0.0]]"
Kepler-742 b,"[['Kepler-1637 b', 16.896179339723282], ['Kepler-1388 d', 8.358138555010346]]"
Kepler-650 b,"[['Kepler-1633 b', 8.368912447774774], ['Kepler-915 b', 17.73233344162273], ['Kepler-1264 b', 12.611865261872579]]"
Kepler-661 b,"[['Kepler-165 b', 23.32447969444955], ['Kepler-878 b', 18.59033008102927], ['Kepler-1050 c', 9.474871286714393]]"
Kepler-165 b,"[['Kepler-165 c', 0.0]]"
Kepler-528 b,"[['Kepler-163 b', 13.196736793943982]]"
Kepler-163 b,"[['Kepler-163 c', 0.0]]"
Kepler-162 c,"[['Kepler-162 b', 0.0]]"
Kepler-649 b,"[['Kepler-1619 b', 7.813527824481955], ['Kepler-1235 b', 14.019823135025355]]"
Kepler-1685 b,"[['Kepler-1631 b', 25.871379752163826], ['Kepler-863 b', 42.53204950078293]]"
Kepler-1682 b,"[['Kepler-1625 b', 28.75476331117326]]"
Kepler-535 b,"[['Kepler-1611 b', 8.0198037528834], ['Kepler-1434 b', 19.569999842140557]]"
Kepler-161 c,"[['Kepler-161 b', 0.0]]"
Kepler-500 b,"[['Kepler-1607 b', 19.60282475210701]]"
Kepler-1615 b,"[['Kepler-160 d', 30.630335397291624], ['Kepler-1325 b', 22.38639535326215]]"
Kepler-160 d,"[['Kepler-160 c', 0.0], ['Kepler-160 b', 0.0], ['Kepler-1231 b', 18.480012869071405]]"
Kepler-1639 b,"[['Kepler-1596 b', 34.96532459366148]]"
Kepler-66 b,"[['Kepler-1594 b', 25.94377952816656], ['Kepler-941 b', 11.368955078347701], ['Kepler-1247 b', 14.957943558023432]]"
Kepler-588 b,"[['Kepler-1614 b', 37.601857954796806], ['Kepler-1355 b', 25.625551328254513]]"
Kepler-159 c,"[['Kepler-159 b', 0.0]]"
Kepler-1590 b,"[['Kepler-1587 b', 29.937904390889756]]"
Kepler-21 b,"[['Kepler-1582 b', 6.395907125311574]]"
Kepler-1606 b,"[['Kepler-1580 b', 27.725597054730525], ['Kepler-1517 b', 19.427543760005886]]"
Kepler-1627 b,"[['Kepler-158 c', 12.123236489115028], ['Kepler-1499 b', 1.1138396849890047]]"
Kepler-158 c,"[['Kepler-158 b', 0.0]]"
Kepler-461 b,"[['Kepler-1579 b', 22.503729199412835], ['Kepler-1314 b', 14.99306540262113]]"
Kepler-1618 b,"[['Kepler-1585 b', 45.669606075399344], ['Kepler-1159 b', 20.869599726272856], ['Kepler-1016 c', 8.579349313295234]]"
Kepler-832 b,"[['Kepler-1668 b', 49.66351413486292], ['Kepler-1305 b', 32.454859957836504]]"
Kepler-1625 b,"[['Kepler-1647 b', 64.21297889534412], ['Kepler-1201 b', 26.268829275851612]]"
Kepler-810 b,"[['Kepler-1636 b', 66.3372733986031], ['Kepler-1527 b', 57.21202591211872], ['Kepler-1432 b', 51.209761124972665], ['Kepler-1510 b', 74.91934907378703]]"
Kepler-1668 b,"[['Kepler-1666 b', 49.47387506684928]]"
Kepler-1666 b,"[['Kepler-1666 c', 0.0], ['Kepler-1360 b', 53.07508749521689]]"
Kepler-791 b,"[['Kepler-1609 b', 78.8030077972708], ['Kepler-1419 b', 37.71771406149895]]"
HATS-17 b,"[['WASP-174 b', 87.57903240478501]]"
Kepler-601 b,"[['WASP-153 b', 22.413946050363844], ['Kepler-1048 b', 14.012231146081422]]"
Kepler-118 b,"[['Kepler-118 c', 0.0]]"
Kepler-1636 b,"[['Kepler-35 b', 78.76689987593835], ['Kepler-1068 b', 36.714292481424685]]"
WASP-180 A b,"[['WASP-161 b', 104.34926288800494], ['KELT-19 A b', 87.55641099248551]]"
Kepler-1585 b,"[['Kepler-1182 b', 19.852113549729633], ['Kepler-1119 b', 24.00767397110126]]"
Kepler-1592 b,"[['Kepler-1183 b', 43.4039547551994]]"
EPIC 246851721 b,"[['TCP J05074264+2447555 b', 69.52429451686426], ['HAT-P-70 b', 44.69048712678346]]"
Kepler-1182 b,"[['Kepler-1180 b', 30.652185842010848], ['Kepler-1375 b', 21.97669872704079]]"
Kepler-222 b,"[['Kepler-222 c', 0.0], ['Kepler-222 d', 0.0]]"
Kepler-668 b,"[['Kepler-12 b', 30.781341874563623]]"
WASP-161 b,"[['WASP-170 b', 81.67223438314514], ['WASP-36 b', 59.56502794593915]]"
WASP-174 b,"[['WASP-167 b', 52.67121779167356], ['WASP-172 b', 141.68114109799527]]"
Kepler-965 b,"[['Kepler-695 b', 13.397614326235585]]"
Kepler-1183 b,"[['Kepler-274 b', 18.03947631239775], ['Kepler-769 b', 22.352917753719428]]"
Kepler-1607 b,"[['Kepler-119 b', 18.79974627268293]]"
Kepler-1542 b,"[['Kepler-1542 c', 0.0], ['Kepler-1542 d', 0.0], ['Kepler-1542 e', 0.0], ['Kepler-1444 b', 5.66852692350648]]"
Kepler-119 b,"[['Kepler-119 c', 0.0], ['Kepler-1145 b', 7.888479849214495]]"
Kepler-1530 c,"[['Kepler-1530 b', 0.0], ['Kepler-1209 b', 11.897304061108324]]"
Kepler-1586 b,"[['Kepler-1533 b', 26.71373523079747]]"
Kepler-154 b,"[['Kepler-154 c', 0.0], ['Kepler-154 d', 0.0], ['Kepler-154 e', 0.0], ['Kepler-154 f', 0.0]]"
Kepler-727 b,"[['Kepler-1523 b', 31.807193290556594], ['Kepler-1467 b', 5.644867770086889]]"
Kepler-1698 b,"[['Kepler-1521 b', 6.76373019914651]]"
Kepler-885 b,"[['Kepler-1520 b', 25.692002924713552], ['Kepler-1488 b', 20.043339357054084], ['Kepler-1082 b', 11.392352694586437], ['Kepler-1028 b', 6.735387451542153]]"
Kepler-152 c,"[['Kepler-152 b', 0.0], ['Kepler-1423 b', 10.825516935862213]]"
Kepler-489 b,"[['Kepler-1514 c', 9.592401100282187]]"
Kepler-1514 c,"[['Kepler-1514 b', 0.0]]"
Kepler-372 b,"[['Kepler-372 c', 0.0], ['Kepler-372 d', 0.0], ['Kepler-182 b', 75.3881181015467]]"
Kepler-35 b,"[['Kepler-871 b', 108.94379935984998], ['Kepler-458 c', 57.91485771962256]]"
Kepler-663 b,"[['Kepler-917 b', 15.243055207651079]]"
Kepler-682 b,"[['Kepler-869 b', 14.131352192784641]]"
Kepler-371 b,"[['Kepler-371 c', 0.0]]"
Kepler-698 b,"[['Kepler-904 b', 24.694181940931855], ['Kepler-1262 b', 25.891374667692844]]"
Kepler-1526 b,"[['Kepler-149 d', 8.835871190920491], ['Kepler-1310 b', 22.247227854707223]]"
Kepler-149 d,"[['Kepler-149 c', 0.0], ['Kepler-149 b', 0.0], ['Kepler-1224 b', 10.852710257404897]]"
Kepler-477 b,"[['Kepler-1492 b', 9.72783973453826]]"
Kepler-1562 b,"[['Kepler-940 b', 12.837137368851662], ['Kepler-1491 b', 26.629306934065717]]"
Kepler-486 b,"[['Kepler-1482 b', 14.750628100860343], ['Kepler-124 b', 9.658306748540785], ['HAT-P-37 b', 22.61050870971129]]"
Kepler-514 b,"[['Kepler-1481 b', 18.557314359541714]]"
Kepler-148 d,"[['Kepler-148 c', 0.0], ['Kepler-148 b', 0.0]]"
Kepler-1488 b,"[['Kepler-1479 b', 7.0413405087096095]]"
Kepler-780 b,"[['Kepler-1477 b', 15.788186701078208]]"
Kepler-715 b,"[['Kepler-1476 b', 19.371402289551174], ['Kepler-943 b', 47.81866181323898], ['Kepler-1286 b', 81.9731021612108], ['Kepler-1188 b', 15.27213584456227]]"
Kepler-566 b,"[['Kepler-1473 b', 14.842877950639345]]"
Kepler-147 c,"[['Kepler-147 b', 0.0], ['Kepler-1373 b', 50.428152004537445]]"
Kepler-688 b,"[['Kepler-1469 b', 16.294330370140898], ['KIC 3558849 b', 19.98924822322772]]"
Kepler-557 b,"[['Kepler-1468 c', 8.24354803961706]]"
Kepler-1468 c,"[['Kepler-1468 b', 0.0]]"
Kepler-1663 b,"[['Kepler-1465 b', 20.679246137440195], ['HAT-P-7 b', 9.503658804149698]]"
Kepler-626 b,"[['Kepler-1464 c', 17.976622983122123]]"
Kepler-1464 c,"[['Kepler-1464 b', 0.0], ['Kepler-1034 b', 20.075944061084712]]"
Kepler-1483 b,"[['Kepler-1463 b', 21.47870617197595]]"
Kepler-827 b,"[['Kepler-1462 b', 30.613299276947515], ['Kepler-1255 b', 9.299626366972413]]"
Kepler-1604 b,"[['Kepler-1460 b', 12.685738205520721]]"
Kepler-146 c,"[['Kepler-146 b', 0.0]]"
Kepler-600 b,"[['Kepler-1458 b', 21.409932410308834]]"
Kepler-1525 b,"[['Kepler-1455 b', 16.463423203506466]]"
Kepler-896 b,"[['Kepler-1489 b', 31.0309767692008], ['Kepler-1083 b', 29.249934934477253]]"
Kepler-627 b,"[['Kepler-1451 b', 29.11578354308598]]"
Kepler-474 b,"[['Kepler-145 c', 12.366619718230746]]"
Kepler-145 c,"[['Kepler-145 b', 0.0]]"
Kepler-443 b,"[['Kepler-1448 b', 12.820720042012914]]"
Kepler-413 b,"[['Kepler-1447 b', 12.965737953512665], ['Kepler-1234 b', 10.175385743234704]]"
Kepler-1512 b,"[['Kepler-1446 b', 6.38488734133051]]"
Kepler-1480 b,"[['Kepler-1442 b', 16.229235700294208]]"
Kepler-612 b,"[['Kepler-987 b', 23.245574985560097]]"
Kepler-1629 b,"[['Kepler-144 b', 10.877181158479402]]"
Kepler-1573 b,"[['Kepler-1437 b', 15.549244068102174]]"
Kepler-1543 b,"[['Kepler-1436 b', 29.570765799134886]]"
Kepler-1504 b,"[['Kepler-1471 b', 30.069706171865512], ['Kepler-1357 b', 21.650328981420436]]"
Kepler-1589 b,"[['Kepler-1478 b', 39.58297142511802], ['Kepler-1283 b', 39.47352969833123]]"
Kepler-1538 b,"[['Kepler-1509 b', 40.2905363542997]]"
Kepler-1509 b,"[['Kepler-868 b', 23.9182557434077]]"
Kepler-1433 b,"[['Kepler-1449 b', 29.57990572150791]]"
Kepler-1691 b,"[['Kepler-1495 b', 52.07429701368238]]"
Kepler-871 b,"[['Kepler-1475 b', 54.59963564611111], ['Kepler-1368 b', 75.74295301055523]]"
Kepler-1478 b,"[['Kepler-53 b', 59.97302245064317]]"
Kepler-53 b,"[['Kepler-53 c', 0.0], ['Kepler-53 d', 0.0]]"
Kepler-1596 b,"[['Kepler-1429 b', 11.824333316490916]]"
Kepler-1474 b,"[['Kepler-1427 b', 19.662641034161407]]"
Kepler-1437 b,"[['Kepler-1426 b', 30.500992941502464]]"
Kepler-525 b,"[['Kepler-142 c', 15.559751710886115]]"
Kepler-182 b,"[['Kepler-182 c', 0.0]]"
Kepler-703 b,"[['Kepler-1502 b', 106.05475320824839], ['Kepler-718 b', 60.19744129805631]]"
Kepler-1502 b,"[['Kepler-1696 b', 80.55103516429439], ['Kepler-1405 b', 65.64139358705619], ['Kepler-1238 b', 43.979168690835955], ['Kepler-1551 b', 26.422818434012704]]"
Kepler-458 c,"[['Kepler-228 b', 79.20675027363883], ['KIC 9663113 b', 0.0]]"
Kepler-228 b,"[['Kepler-228 c', 0.0], ['Kepler-228 d', 0.0], ['Kepler-1112 b', 21.965374114729382], ['Kepler-669 b', 107.34558155372925]]"
Kepler-1637 b,"[['WASP-150 b', 116.1479286828017]]"
WASP-56 b,"[['HAT-P-21 b', 116.64642013363765], ['KELT-6 b', 105.04543239585044]]"
HD 15337 b,"[['HD 15337 c', 0.0], ['HD 20868 b', 10.846260052293323]]"
HIP 116454 b,"[['K2-141 b', 3.7940467365297565], ['K2-209 b', 28.66274764743469]]"
K2-146 c,"[['K2-146 b', 0.0], ['K2-184 b', 7.276932241128726], ['K2-122 b', 8.541914280193106]]"
K2-141 b,"[['K2-141 c', 0.0], ['HD 217786 b', 8.909430925816674]]"
Kepler-1622 b,"[['Kepler-990 c', 17.628339565465605]]"
TOI-813 b,"[['TOI-150.01', 123.18768621502262], ['WASP-119 b', 81.41535679292289]]"
WASP-182 b,"[['WASP-144 b', 51.0033147704048], ['WASP-46 b', 103.3220897897129]]"
Kepler-144 b,"[['Kepler-144 c', 0.0]]"
Kepler-1544 b,"[['Kepler-991 b', 21.17484992721379]]"
TOI-150.01,"[['TOI-157 b', 67.84876663664141]]"
WASP-79 b,"[['WASP-98 b', 50.28231623749641]]"
HAT-P-31 b,"[['WASP-135 b', 55.483842403716146], ['KELT-12 b', 66.95780240900639]]"
WASP-5 b,"[['WASP-96 b', 56.99583740823542]]"
Kepler-1594 b,"[['Kepler-1281 b', 26.410121825924556]]"
Qatar-8 b,"[['Qatar-9 b', 76.95375186118481], ['KPS-1 b', 31.98657629934967], ['HD 81817 b', 53.77595307041845]]"
Kepler-498 b,"[['Kepler-985 b', 8.121104743239252]]"
Kepler-1465 b,"[['PH2 b', 2.760458667394806]]"
Kepler-1619 b,"[['Kepler-1389 b', 3.216909141083357], ['Kepler-1005 b', 11.762883058239256]]"
TOI-157 b,"[['TOI-169 b', 103.0828610800026], ['TOI-163 b', 64.2773611113799]]"
Kepler-1687 b,"[['Kepler-884 b', 14.892959231407016]]"
Kepler-1186 b,"[['Kepler-1392 b', 15.131864626207506], ['Kepler-894 b', 22.46873985868849]]"
WASP-54 b,"[['WASP-39 b', 56.662847701401866], ['K2-197 b', 34.62965088516451]]"
WASP-39 b,"[['WASP-24 b', 109.60107696173283], ['HAT-P-27 b', 48.514277874839806]]"
Qatar-4 b,"[['Qatar-5 b', 42.19115866993711], ['HD 216536 b', 106.88233324338923]]"
Kepler-1616 b,"[['Kepler-1400 b', 17.369248178895056]]"
Qatar-5 b,"[['WASP-1 b', 72.93023146094033], ['TYC 3667-1280-1 b', 164.94818540770504]]"
Kepler-142 c,"[['Kepler-142 b', 0.0], ['Kepler-142 d', 0.0]]"
Kepler-1580 b,"[['Kepler-1370 b', 18.250880691666477]]"
Kepler-1370 b,"[['Kepler-1370 c', 0.0]]"
K2-14 b,"[['EPIC 201841433 b', 80.7982023384653], ['K2-164 b', 45.09550630821205]]"
HD 128356 b,"[['HD 134987 b', 3.7481648968109997]]"
HD 134987 b,"[['HD 134987 c', 0.0]]"
HIP 38594 b,"[['HIP 38594 c', 0.0], ['HD 69830 d', 6.367690714508052]]"
Kepler-1350 b,"[['Kepler-1350 c', 0.0]]"
Kepler-687 b,"[['Kepler-135 b', 11.92670752491385]]"
Kepler-135 b,"[['Kepler-135 c', 0.0]]"
Kepler-701 b,"[['Kepler-1362 b', 16.29592434096579], ['KIC 5951458 b', 6.607437923613976]]"
Kepler-1365 b,"[['Kepler-1365 c', 0.0]]"
HN Peg b,"[['LSPM J2116+0234 b', 4.39225458233907], ['HD 190360 c', 8.426618439763164]]"
Kepler-1357 b,"[['Kepler-1348 b', 13.805281427086525]]"
Kepler-570 b,"[['Kepler-1352 b', 5.438022059778311]]"
WASP-29 b,"[['LTT 9779 b', 7.9907241309702846]]"
HIP 41378 b,"[['HIP 41378 c', 0.0], ['HIP 41378 d', 0.0], ['HIP 41378 e', 0.0], ['HIP 41378 f', 0.0], ['K2-275 c', 29.200924971116457], ['K2-117 c', 13.784023678873826]]"
Kepler-1471 b,"[['Kepler-1334 b', 27.0635160164104]]"
Kepler-1180 b,"[['Kepler-972 b', 20.92748132451628]]"
Kepler-1574 b,"[['Kepler-1343 b', 50.731832908053725], ['Kepler-1431 b', 10.096260050800955]]"
Kepler-584 b,"[['Kepler-950 b', 55.16061374770785], ['Kepler-1268 b', 43.71258737466992]]"
Kepler-1499 b,"[['Kepler-137 b', 11.338957642694275], ['Kepler-132 d', 7.793882856310652]]"
Kepler-1362 b,"[['Kepler-1320 b', 7.842310375698284], ['Kepler-926 b', 12.490114807222522], ['Kepler-1300 b', 15.34472358672481]]"
Kepler-137 b,"[['Kepler-137 c', 0.0], ['Kepler-1088 b', 6.823762761508282]]"
Kepler-132 d,"[['Kepler-132 c', 0.0], ['Kepler-132 b', 0.0], ['Kepler-132 e', 0.0]]"
Kepler-92 d,"[['Kepler-1318 b', 13.047005465078145], ['Kepler-92 c', 0.0], ['Kepler-92 b', 0.0]]"
